date,company_code,is_copied,language,last_published,changes_24h,changes_7d,added_24h,removed_24h,added_7d,removed_7d,contributors_7d,contributors_all_time,changes_1y,added_1y,removed_1y,stars,copy,watchers,market_cap_rank,price_share_usd,market_cap_usd
3/14/2018,HBC,FALSE,HTML,35d,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,1057.22,17990236991
3/14/2018,GBT,FALSE,Unknown,50d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,22,80.0781,1351686184
3/14/2018,NBC,FALSE,C++,20h,0,0,0,0,0,0,0,4,11,829591,244290,393,5174,131,29,0.00310692,570991461
3/14/2018,AAD,FALSE,JavaScript,50d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,6,0.23054,5977226842
3/14/2018,HDA,TRUE,C,108d,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,488.367,3879947170
3/14/2018,DDG,FALSE,Ruby,145d,0,0,0,0,0,0,0,1,0,0,0,3,2,4,28,333.602,667204000
3/14/2018,SEO,TRUE,C++,6d,0,2,0,0,10,10,2,7,40,0,0,24,18,26,10,5.94122,4316949777
3/14/2018,HET,FALSE,Unknown,14d,0,0,0,0,0,0,0,14,0,0,0,43,29,25,2,701.016,68821744770
3/14/2018,CET,FALSE,Go,59d,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,20.1854,2028424851
3/14/2018,XIC,FALSE,Python,35d,0,0,0,0,0,0,0,2,22,0,0,2,20,3,23,3.03368,1171432822
3/14/2018,AMI,FALSE,Java,2d,0,0,0,0,0,0,0,0,94,0,0,79,51,19,13,1.35456,3765040540
3/14/2018,KLS,FALSE,JavaScript,243d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,19,14.1254,1451999106
3/14/2018,CLT,TRUE,Java,121d,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,177.05,9847314049
3/14/2018,RXM,FALSE,C,2d,0,16,0,0,15674,11634,0,0,187,1301946,394787,20,11,16,11,251.053,3972132313
3/14/2018,MXE,TRUE,Shell,18h,0,0,0,0,0,0,0,100,0,0,0,2,1,13,9,0.482239,4340151000
3/14/2018,ONE,FALSE,CSS,3d,0,2,0,0,237,17,1,80,341,0,0,134,207,38,7,84.3801,5484706500
3/14/2018,GOM,TRUE,Erlang,28d,0,0,0,0,0,0,0,1,7,0,0,0,0,2,20,13.7006,1398044185
3/14/2018,TPP,FALSE,Unknown,50d,0,0,0,0,0,0,0,1,3,0,0,0,0,11,26,18.7375,693362954
3/14/2018,MQT,TRUE,C,50d,0,0,0,0,0,0,0,1,3,0,0,0,0,2,21,18.565,1372828803
3/14/2018,PXR,FALSE,HTML,50d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.79589,31112706258
3/14/2018,MST,FALSE,Unknown,50d,0,0,0,0,0,0,0,1,1,0,0,0,2,3,27,2.67046,675071492
3/14/2018,MXL,FALSE,Unknown,835d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.293768,5434321234
3/14/2018,XTR,FALSE,Java,3h,17,369,1287,635,41853,18846,10,33,1613,192045,160043,1102,245,282,14,0.0361197,2374804988
3/14/2018,NVE,TRUE,Unknown,50d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,16,4.4935,2206244636
3/14/2018,CZE,FALSE,Python,385d,0,0,0,0,0,0,0,5,60,0,0,2,6,9,25,289.053,1004399558
3/15/2018,BBN,TRUE,C,3h,0,4,0,0,148,126,1,0,41,0,0,26,20,7,24,8.67643,859088040
3/15/2018,CBT,FALSE,Python,6h,0,2,0,0,6,6,2,100,258,57796,18724,2150,1187,483,1,7963.4,1.35E+11
3/15/2018,HBC,FALSE,HTML,36d,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,894.053,15215262170
3/15/2018,GBT,FALSE,Unknown,51d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,22,63.9462,1079499692
3/15/2018,AAD,FALSE,JavaScript,51d,0,0,0,0,0,0,0,2,7,2808,20,0,1,14,6,0.177556,4603506936
3/15/2018,HDA,TRUE,C,109d,0,0,0,0,0,0,0,1,0,0,0,1,1,2,11,402.934,3201990213
3/15/2018,DDG,FALSE,Ruby,146d,0,0,0,0,0,0,0,1,0,0,0,3,2,4,26,345.462,690924000
3/15/2018,SEO,TRUE,C++,5h,0,2,0,0,10,10,2,7,40,1006,194,25,18,26,9,4.95843,3612864865
3/15/2018,HET,FALSE,Unknown,15d,0,0,0,0,0,0,0,14,0,64786,63973,43,29,25,2,588.166,57754815184
3/15/2018,CET,FALSE,Go,60d,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,16.2947,1637816031
3/15/2018,XIC,FALSE,Python,36d,0,0,0,0,0,0,0,2,22,0,0,2,20,3,23,2.25172,869484822
3/15/2018,AMI,FALSE,Java,3d,0,0,0,0,0,0,0,0,94,23073,6450,79,51,19,13,1.05674,2937240831
3/15/2018,KLS,FALSE,JavaScript,244d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,19,11.0625,1137535169
3/15/2018,CLT,TRUE,Java,122d,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,154.601,8600883593
3/15/2018,RXM,FALSE,C,3d,0,10,0,0,7016,4180,0,0,187,1301946,394787,20,11,16,12,199.461,3156543023
3/15/2018,MXE,TRUE,Shell,2d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,10,0.366092,3294828000
3/15/2018,ONE,FALSE,CSS,1h,3,5,23,9,260,26,3,81,343,0,0,134,207,38,7,66.8503,4345269500
3/15/2018,GOM,TRUE,Erlang,29d,0,0,0,0,0,0,0,1,7,0,0,0,0,2,20,11.0248,1124998725
3/15/2018,TPP,FALSE,Unknown,51d,0,0,0,0,0,0,0,1,3,0,0,0,0,11,27,15.1176,559412077
3/15/2018,MQT,TRUE,C,51d,0,0,0,0,0,0,0,1,3,0,0,0,0,2,21,14.864,1099186081
3/15/2018,PXR,FALSE,HTML,51d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.651729,25477205313
3/15/2018,MST,FALSE,Unknown,51d,0,0,0,0,0,0,0,1,1,0,0,0,2,3,28,2.02144,511036339
3/15/2018,MXL,FALSE,Unknown,836d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.221147,4090928345
3/15/2018,XTR,FALSE,Java,8h,37,347,4419,2178,35750,15955,10,33,1667,192589,160954,1102,247,279,15,0.0291358,1915626186
3/15/2018,NVE,TRUE,Unknown,51d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,16,3.5044,1728303276
3/15/2018,CZE,FALSE,Python,386d,0,0,0,0,0,0,0,5,60,0,0,2,6,9,25,239.411,833618628
3/16/2018,BBN,TRUE,C,1d,0,3,0,0,147,126,1,3,41,0,0,26,20,7,23,8.72654,864049632
3/16/2018,CBT,FALSE,Python,11h,0,2,0,0,6,6,2,100,258,57796,18724,2155,1191,483,1,8075.33,1.37E+11
3/16/2018,HBC,FALSE,HTML,37d,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,910.251,15492563045
3/16/2018,GBT,FALSE,Unknown,52d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,22,62.9528,1062855641
3/16/2018,AAD,FALSE,JavaScript,52d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,6,0.177846,4611025787
3/16/2018,HDA,TRUE,C,110d,0,0,0,0,0,0,0,1,0,0,0,1,1,2,11,403.962,3210960799
3/16/2018,DDG,FALSE,Ruby,147d,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,386.87,773740000
3/16/2018,SEO,TRUE,C++,1d,0,0,0,0,0,0,0,7,40,0,0,25,18,26,9,5.04059,3682794042
3/16/2018,HET,FALSE,Unknown,16d,0,0,0,0,0,0,0,14,0,0,0,43,29,25,2,598.415,58773453470
3/16/2018,CET,FALSE,Go,61d,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,17.7094,1780401530
3/16/2018,XIC,FALSE,Python,37d,0,0,0,0,0,0,0,2,22,0,0,2,20,3,24,2.22851,860522454
3/16/2018,AMI,FALSE,Java,4d,0,0,0,0,0,0,0,0,94,0,0,79,51,19,13,1.065,2960199751
3/16/2018,KLS,FALSE,JavaScript,245d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,18,12.3755,1272976080
3/16/2018,CLT,TRUE,Java,123d,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,161.385,8980628394
3/16/2018,RXM,FALSE,C,4d,0,7,0,0,6196,3412,0,10,187,1301946,394787,20,11,16,10,205.146,3247205161
3/16/2018,MXE,TRUE,Shell,3d,0,0,0,0,0,0,0,0,0,0,0,2,1,13,12,0.354602,3191418000
3/16/2018,ONE,FALSE,CSS,15h,1,6,6,2,266,28,3,81,345,117228,32932,135,210,38,7,66.8446,4344899000
3/16/2018,GOM,TRUE,Erlang,30d,0,0,0,0,0,0,0,1,7,0,0,0,0,2,21,10.9095,1113233218
3/16/2018,TPP,FALSE,Unknown,52d,0,0,0,0,0,0,0,1,3,0,0,0,0,11,27,15.3873,569392063
3/16/2018,MQT,TRUE,C,52d,0,0,0,0,0,0,0,1,3,0,0,0,0,2,20,15.1133,1117657794
3/16/2018,PXR,FALSE,HTML,52d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.69615,27213698453
3/16/2018,MST,FALSE,Unknown,52d,0,0,0,0,0,0,0,1,1,0,0,0,2,3,28,2.00277,506882399
3/16/2018,MXL,FALSE,Unknown,837d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.230256,4259433152
3/16/2018,XTR,FALSE,Java,16h,23,314,953,334,30033,12254,9,33,1706,192961,161157,1105,247,278,15,0.0294135,1933884459
3/16/2018,NVE,TRUE,Unknown,52d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,16,3.69535,1831085301
3/16/2018,SWA,FALSE,Java,65d,0,0,0,0,0,0,0,2,12,0,0,0,0,3,29,4.92222,492222000
3/16/2018,CZE,FALSE,Python,387d,0,0,0,0,0,0,0,5,60,0,0,2,6,9,25,235.643,822192301
3/17/2018,BBN,TRUE,C,2d,0,3,0,0,147,126,1,0,41,0,0,26,20,7,23,9.11137,902153189
3/17/2018,CBT,FALSE,Python,2h,0,2,0,0,6,6,2,100,258,57796,18724,2165,1192,483,1,8242.68,1.39E+11
3/17/2018,HBC,FALSE,HTML,38d,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,970.206,16514785894
3/17/2018,GBT,FALSE,Unknown,53d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,22,63.7482,1076408985
3/17/2018,AAD,FALSE,JavaScript,53d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,6,0.176084,4565342289
3/17/2018,HDA,TRUE,C,111d,0,0,0,0,0,0,0,1,0,0,0,1,1,2,11,424.273,3373232986
3/17/2018,DDG,FALSE,Ruby,148d,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,404.938,809876000
3/17/2018,SEO,TRUE,C++,2d,0,0,0,0,0,0,0,7,40,0,0,25,18,25,9,5.06917,3713724151
3/17/2018,HET,FALSE,Unknown,17d,0,0,0,0,0,0,0,14,0,0,0,43,29,25,2,598.845,58827975713
3/17/2018,CET,FALSE,Go,62d,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,17.7281,1782679304
3/17/2018,XIC,FALSE,Python,38d,0,0,0,0,0,0,0,2,22,0,0,2,20,3,24,2.22397,859658955
3/17/2018,AMI,FALSE,Java,5d,0,0,0,0,0,0,0,0,94,0,0,79,51,19,12,1.10858,3081331681
3/17/2018,KLS,FALSE,JavaScript,246d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,18,12.7989,1316970434
3/17/2018,CLT,TRUE,Java,124d,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,162.772,9060301515
3/17/2018,RXM,FALSE,C,5d,0,7,0,0,6196,3412,0,0,187,1301946,394787,20,11,16,10,213.09,3373748342
3/17/2018,MXE,TRUE,Shell,4d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,13,0.320743,2886687000
3/17/2018,ONE,FALSE,CSS,20h,1,5,151,0,180,11,4,82,346,0,0,135,211,38,7,68.0486,4423159000
3/17/2018,GOM,TRUE,Erlang,31d,0,0,0,0,0,0,0,1,7,0,0,0,0,2,20,11.0398,1126529363
3/17/2018,TPP,FALSE,Unknown,19h,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,15.1355,560074449
3/17/2018,MQT,TRUE,C,53d,0,0,0,0,0,0,0,1,3,0,0,0,0,2,21,14.9745,1107428426
3/17/2018,PXR,FALSE,HTML,53d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.685453,26795534361
3/17/2018,MST,FALSE,Unknown,53d,0,0,0,0,0,0,0,1,1,0,0,0,2,3,28,2.00064,507587752
3/17/2018,MXL,FALSE,Unknown,838d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.230445,4262929403
3/17/2018,XTR,FALSE,Java,19m,30,302,2072,1173,28140,11887,12,34,1719,0,0,1107,247,277,15,0.029936,1968237890
3/17/2018,NVE,TRUE,Unknown,53d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,16,3.91876,1953144266
3/17/2018,SWA,FALSE,Java,66d,0,0,0,0,0,0,0,2,12,0,0,0,0,3,29,4.94434,494434000
3/17/2018,CZE,FALSE,Python,388d,0,0,0,0,0,0,0,5,60,0,0,2,6,9,25,233.686,817020296
3/18/2018,BBN,TRUE,C,3d,0,0,0,0,0,0,0,0,41,0,0,26,20,7,23,8.49262,840888277
3/18/2018,CBT,FALSE,Python,7m,0,0,0,0,0,0,0,100,257,57796,18724,2172,1193,483,1,7707.66,1.30E+11
3/18/2018,HBC,FALSE,HTML,39d,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,918.13,15630027064
3/18/2018,GBT,FALSE,Unknown,54d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,21,55.9178,944290799
3/18/2018,NBC,FALSE,C++,21h,0,0,0,0,0,0,0,4,11,829591,244290,395,5212,132,29,0.00231669,425779748
3/18/2018,AAD,FALSE,JavaScript,54d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,7,0.142932,3705808046
3/18/2018,HDA,TRUE,C,112d,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,369.663,2939780882
3/18/2018,DDG,FALSE,Ruby,149d,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,335.164,670328000
3/18/2018,SEO,TRUE,C++,3d,0,0,0,0,0,0,0,7,40,1006,194,25,18,25,9,4.34858,3194188983
3/18/2018,HET,FALSE,Unknown,18d,0,0,0,0,0,0,0,14,0,0,0,43,29,25,2,521.033,51194563560
3/18/2018,CET,FALSE,Go,63d,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,15.5794,1566963183
3/18/2018,XIC,FALSE,Python,39d,0,0,0,0,0,0,0,2,22,0,0,2,20,3,25,1.83382,708849393
3/18/2018,AMI,FALSE,Java,6d,0,0,0,0,0,0,0,0,94,23073,6450,79,51,19,10,1.1017,3062208513
3/18/2018,KLS,FALSE,JavaScript,247d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,18,11.7467,1209105802
3/18/2018,CLT,TRUE,Java,125d,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,149.796,8340207788
3/18/2018,RXM,FALSE,C,10h,5,11,2013,1367,6122,3511,1,10,187,1303954,396153,20,11,16,11,190.288,3013436254
3/18/2018,MXE,TRUE,Shell,5d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,13,0.255762,2301858000
3/18/2018,ONE,FALSE,CSS,22h,0,5,0,0,180,11,4,82,346,0,0,136,212,38,6,58.6343,3811229500
3/18/2018,GOM,TRUE,Erlang,32d,0,0,0,0,0,0,0,1,7,0,0,0,0,2,20,9.31853,950886580
3/18/2018,TPP,FALSE,Unknown,2d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,13.2045,488619673
3/18/2018,MQT,TRUE,C,54d,0,0,0,0,0,0,0,1,3,0,0,0,0,2,22,12.4901,923726279
3/18/2018,PXR,FALSE,HTML,54d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.604926,23647595705
3/18/2018,MXL,FALSE,Unknown,839d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.187105,3461196407
3/18/2018,XTR,FALSE,Java,2h,11,263,2563,397,25919,9528,12,34,1808,195673,161842,1110,247,276,15,0.0265743,1747212191
3/18/2018,NVE,TRUE,Unknown,54d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,16,3.46113,1734269565
3/18/2018,SWA,FALSE,Java,67d,0,0,0,0,0,0,0,2,12,0,0,0,0,3,28,4.34945,434945000
3/18/2018,CZE,FALSE,Python,389d,0,0,0,0,0,0,0,5,60,0,0,2,6,9,24,215.246,754094182
3/19/2018,BBN,TRUE,C,7h,0,0,0,0,0,0,0,3,41,0,0,28,20,9,23,8.81355,872664840
3/19/2018,CBT,FALSE,Python,20h,0,0,0,0,0,0,0,100,256,57796,18724,2173,1192,485,1,8189.4,1.39E+11
3/19/2018,HBC,FALSE,HTML,40d,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,917.963,15628859378
3/19/2018,GBT,FALSE,Unknown,55d,0,0,0,0,0,0,0,1,7,1587,1152,1,2,1,22,58.9244,995088668
3/19/2018,NBC,FALSE,C++,2d,0,0,0,0,0,0,0,4,11,829591,244290,395,5217,132,29,0.00249234,458066903
3/19/2018,AAD,FALSE,JavaScript,55d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,6,0.158762,4116233573
3/19/2018,HDA,TRUE,C,113d,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,376.296,2993263712
3/19/2018,DDG,FALSE,Ruby,150d,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,340.796,681592000
3/19/2018,SEO,TRUE,C++,4h,0,0,0,0,0,0,0,7,40,0,0,26,18,25,9,4.57743,3371668161
3/19/2018,HET,FALSE,Unknown,19d,0,0,0,0,0,0,0,14,0,0,0,43,29,25,2,527.676,51858129620
3/19/2018,CET,FALSE,Go,64d,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,16.3477,1644603648
3/19/2018,XIC,FALSE,Python,40d,0,0,0,0,0,0,0,2,22,0,0,2,20,3,25,2.01178,777638499
3/19/2018,AMI,FALSE,Java,7d,0,0,0,0,0,0,0,0,94,0,0,79,51,19,10,1.18669,3298440792
3/19/2018,KLS,FALSE,JavaScript,248d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,18,12.0466,1240391250
3/19/2018,CLT,TRUE,Java,126d,0,0,0,0,0,0,0,0,0,542195,380303,4,2,14,5,151.738,8450476027
3/19/2018,RXM,FALSE,C,6h,3,9,3240,2668,5258,4036,1,0,193,1307194,398821,20,11,16,11,202.375,3205585313
3/19/2018,MXE,TRUE,Shell,6d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,13,0.285796,2572164000
3/19/2018,ONE,FALSE,CSS,1h,2,7,550,3,730,14,5,83,346,0,0,136,213,38,7,62.7417,4078210500
3/19/2018,GOM,TRUE,Erlang,33d,0,0,0,0,0,0,0,1,7,0,0,0,0,2,20,10.0595,1026497049
3/19/2018,TPP,FALSE,Unknown,3d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,14.6937,543726070
3/19/2018,MQT,TRUE,C,55d,0,0,0,0,0,0,0,1,3,0,0,0,0,2,21,13.465,995858150
3/19/2018,PXR,FALSE,HTML,55d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.659183,25768594968
3/19/2018,MST,FALSE,Unknown,55d,0,0,0,0,0,0,0,1,1,0,0,0,2,3,28,1.85002,470157251
3/19/2018,MXL,FALSE,Unknown,840d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.219133,4053672216
3/19/2018,XTR,FALSE,Java,1d,0,252,0,0,21014,8084,11,34,1808,195673,161842,1110,247,276,15,0.0286556,1884053904
3/19/2018,NVE,TRUE,Unknown,55d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,16,3.58324,1812422121
3/19/2018,CZE,FALSE,Python,390d,0,0,0,0,0,0,0,5,60,0,0,2,6,9,24,237.739,834596132
3/20/2018,BBN,TRUE,C,1d,0,0,0,0,0,0,0,3,41,0,0,28,20,9,24,9.0315,894244941
3/20/2018,CBT,FALSE,Python,1h,0,0,0,0,0,0,0,100,256,57796,18724,2180,1196,489,1,8643.5,1.46E+11
3/20/2018,HBC,FALSE,HTML,41d,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,1009.1,17182387181
3/20/2018,GBT,FALSE,Unknown,56d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,22,67.1643,1134472097
3/20/2018,NBC,FALSE,C++,3d,0,0,0,0,0,0,0,4,0,829591,244290,395,5234,132,29,0.00266931,490596766
3/20/2018,AAD,FALSE,JavaScript,56d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,6,0.19894,5157931413
3/20/2018,HDA,TRUE,C,114d,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,414.574,3298563457
3/20/2018,DDG,FALSE,Ruby,151d,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,352.513,705026000
3/20/2018,SEO,TRUE,C++,1d,0,0,0,0,0,0,0,7,40,0,0,26,18,25,9,6.03003,4453543473
3/20/2018,HET,FALSE,Unknown,20d,0,0,0,0,0,0,0,14,0,64786,63973,43,29,25,2,556.751,54726854084
3/20/2018,CET,FALSE,Go,65d,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,19.6687,1979152985
3/20/2018,XIC,FALSE,Python,41d,0,0,0,0,0,0,0,2,22,0,0,2,20,3,23,2.33353,902008553
3/20/2018,AMI,FALSE,Java,8d,0,0,0,0,0,0,0,12,94,0,0,79,51,19,10,1.33068,3698665357
3/20/2018,KLS,FALSE,JavaScript,249d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,19,13.1133,1350678317
3/20/2018,CLT,TRUE,Java,127d,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,161.767,9011344201
3/20/2018,RXM,FALSE,C,8h,4,13,27184,1722,32442,5758,1,0,196,1334378,400543,20,11,16,11,217.771,3450198706
3/20/2018,MXE,TRUE,Shell,7d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,13,0.288607,2597463000
3/20/2018,ONE,FALSE,CSS,45m,2,9,97,1,827,15,6,83,349,0,0,136,214,38,7,74.0568,4813692000
3/20/2018,GOM,TRUE,Erlang,34d,0,0,0,0,0,0,0,1,7,0,0,0,0,2,20,11.6772,1191571285
3/20/2018,TPP,FALSE,Unknown,15h,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,15.3388,567597368
3/20/2018,MQT,TRUE,C,56d,0,0,0,0,0,0,0,1,3,24853,9007,0,0,2,18,20.8436,1541622254
3/20/2018,PXR,FALSE,HTML,56d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.720974,28185825933
3/20/2018,MST,FALSE,Unknown,56d,0,0,0,0,0,0,0,1,1,0,0,0,2,3,27,2.25547,574120302
3/20/2018,MXL,FALSE,Unknown,841d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.250027,4637732127
3/20/2018,XTR,FALSE,Java,13h,31,245,700,567,19931,7826,12,34,1862,196100,162310,1111,247,274,14,0.0341406,2244682740
3/20/2018,NVE,TRUE,Unknown,56d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,16,3.86178,1993070558
3/20/2018,CZE,FALSE,Python,391d,0,0,0,0,0,0,0,5,60,0,0,2,6,9,25,249.584,877975676
3/21/2018,BBN,TRUE,C,4h,3,3,56,104,56,104,2,0,41,0,0,28,20,11,25,9.35636,926410629
3/21/2018,CBT,FALSE,Python,2h,0,0,0,0,0,0,0,100,253,57796,18724,2189,1198,489,1,9046.18,1.53E+11
3/21/2018,HBC,FALSE,HTML,42d,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,1067.66,18181475747
3/21/2018,GBT,FALSE,Unknown,57d,0,0,0,0,0,0,0,1,0,0,0,1,2,1,22,67.799,1145326716
3/21/2018,AAD,FALSE,JavaScript,57d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,6,0.220614,5719874740
3/21/2018,HDA,TRUE,C,115d,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,435.06,3462408953
3/21/2018,DDG,FALSE,Ruby,152d,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,358.937,717874000
3/21/2018,SEO,TRUE,C++,2d,0,0,0,0,0,0,0,7,40,0,0,26,18,25,9,6.15026,4560758162
3/21/2018,HET,FALSE,Unknown,21d,0,0,0,0,0,0,0,14,0,0,0,43,29,25,2,567.941,55838342120
3/21/2018,CET,FALSE,Go,66d,0,0,0,0,0,0,0,0,5,0,0,0,0,6,16,20.7945,2092908949
3/21/2018,XIC,FALSE,Python,42d,0,0,0,0,0,0,0,2,22,0,0,2,20,3,23,2.79487,1080336076
3/21/2018,AMI,FALSE,Java,9d,0,0,0,0,0,0,0,0,94,0,0,79,51,19,10,1.47759,4107006151
3/21/2018,KLS,FALSE,JavaScript,250d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,19,13.6492,1406347150
3/21/2018,CLT,TRUE,Java,128d,0,0,0,0,0,0,0,0,0,0,0,4,2,14,5,173.623,9674243422
3/21/2018,RXM,FALSE,C,18h,2,15,106257,690,138699,6448,1,0,200,1440635,401233,20,11,16,11,229.971,3644299902
3/21/2018,MXE,TRUE,Shell,8d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,13,0.311945,2807505000
3/21/2018,ONE,FALSE,CSS,2h,3,12,3,3,830,18,7,84,351,0,0,138,214,38,7,77.3707,5029095500
3/21/2018,GOM,TRUE,Erlang,35d,0,0,0,0,0,0,0,1,7,0,0,0,0,2,20,12.4481,1270235889
3/21/2018,TPP,FALSE,Unknown,21h,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,16.0776,594935943
3/21/2018,MQT,TRUE,C,57d,0,0,0,0,0,0,0,1,0,24853,9007,0,0,2,18,21.0619,1557819086
3/21/2018,PXR,FALSE,HTML,57d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.714379,27928000378
3/21/2018,MST,FALSE,Unknown,57d,0,0,0,0,0,0,0,1,1,0,0,0,2,3,28,2.22797,567267966
3/21/2018,MXL,FALSE,Unknown,842d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.266246,4938577385
3/21/2018,TST,TRUE,Shell,70d,0,0,0,0,0,0,0,0,0,0,0,3,1,3,29,5.29155,522725239
3/21/2018,XTR,FALSE,Java,44m,4,218,222,337,20259,8240,12,34,1865,196346,162688,1114,248,274,14,0.0391858,2576395521
3/21/2018,NVE,TRUE,Unknown,57d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,17,3.74473,1944041554
3/21/2018,CZE,FALSE,Python,392d,0,0,0,0,0,0,0,5,60,0,0,2,6,9,24,270.745,954364280
3/22/2018,BBN,TRUE,C,1d,0,3,0,0,56,104,2,3,43,0,0,28,20,11,24,10.0795,998011613
3/22/2018,CBT,FALSE,Python,3h,0,0,0,0,0,0,0,100,253,57796,18724,2195,1199,489,1,9041.26,1.53E+11
3/22/2018,HBC,FALSE,HTML,43d,0,0,0,0,0,0,0,1,9,0,0,0,1,2,4,1053.43,17940847819
3/22/2018,GBT,FALSE,Unknown,58d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,23,65.8432,1112414187
3/22/2018,AAD,FALSE,JavaScript,58d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,6,0.218233,5658142385
3/22/2018,HDA,TRUE,C,116d,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,434.882,3461845070
3/22/2018,DDG,FALSE,Ruby,153d,0,0,0,0,0,0,0,1,0,0,0,3,3,4,26,371.552,743104000
